,predicted_pd,actual,risk_bucket
37975,0.09849150530938766,0,Medium - Approve with conditions
37976,0.03171735001953867,0,Low - Approve
37977,0.17257688719672487,0,High - Manual Review
37978,0.047953509442310076,0,Low - Approve
37979,0.015610401150789103,0,Low - Approve
37980,0.08207532222484686,0,Medium - Approve with conditions
37981,0.06628183089407391,0,Medium - Approve with conditions
37982,0.15323940137134356,0,Medium - Approve with conditions
37983,0.03636596172452281,0,Low - Approve
37984,0.030592217746024962,0,Low - Approve
37985,0.06666949765716901,0,Medium - Approve with conditions
37986,0.028591978809920877,0,Low - Approve
37987,0.03259256894389402,0,Low - Approve
37988,0.031947510175062414,0,Low - Approve
37989,0.0425792193916996,0,Low - Approve
37990,0.08408525008611509,0,Medium - Approve with conditions
37991,0.1269157748854148,0,Medium - Approve with conditions
37992,0.06816379123365018,0,Medium - Approve with conditions
37993,0.2548699157126584,0,High - Manual Review
37994,0.04223665033983263,0,Low - Approve
37995,0.08542253729881363,0,Medium - Approve with conditions
37996,0.07770831121005986,0,Medium - Approve with conditions
37997,0.08929346251931457,0,Medium - Approve with conditions
37998,0.01974867283747589,0,Low - Approve
37999,0.14053469857136505,0,Medium - Approve with conditions
38000,0.07293383238789612,0,Medium - Approve with conditions
38001,0.019190343242818965,0,Low - Approve
38002,0.03900163012521691,0,Low - Approve
38003,0.09296498127040353,0,Medium - Approve with conditions
38004,0.08919012717452193,0,Medium - Approve with conditions
38005,0.05050690565800736,0,Medium - Approve with conditions
38006,0.037232798069816074,0,Low - Approve
38007,0.03465009630872608,0,Low - Approve
38008,0.07726067323204186,0,Medium - Approve with conditions
38009,0.08588633493295743,0,Medium - Approve with conditions
38010,0.1645013376107562,0,High - Manual Review
38011,0.029566049674689954,0,Low - Approve
38012,0.03864967450624984,0,Low - Approve
38013,0.059870181062609905,0,Medium - Approve with conditions
38014,0.054127309552021705,0,Medium - Approve with conditions
38015,0.014908563607451403,0,Low - Approve
38016,0.06312378370957626,0,Medium - Approve with conditions
38017,0.08852444871240693,0,Medium - Approve with conditions
38018,0.10535247623734059,0,Medium - Approve with conditions
38019,0.044768321862083335,0,Low - Approve
38020,0.022857676730732874,0,Low - Approve
38021,0.02544540418463065,0,Low - Approve
38022,0.08169529213563631,0,Medium - Approve with conditions
38023,0.017465260684012995,0,Low - Approve
38024,0.13635499807137064,0,Medium - Approve with conditions
38025,0.0991503179665155,0,Medium - Approve with conditions
38026,0.08862492520491988,0,Medium - Approve with conditions
38027,0.05133387679067637,0,Medium - Approve with conditions
38028,0.038845265741295446,0,Low - Approve
38029,0.04767311926417052,0,Low - Approve
38030,0.2242203531333046,0,High - Manual Review
38031,0.030679144621100506,0,Low - Approve
38032,0.019871027329266173,0,Low - Approve
38033,0.21764603896567253,1,High - Manual Review
38034,0.07970413118005709,1,Medium - Approve with conditions
38035,0.17197801579773128,0,High - Manual Review
38036,0.1366582782036398,1,Medium - Approve with conditions
38037,0.03876079361915565,0,Low - Approve
38038,0.13204693196989928,0,Medium - Approve with conditions
38039,0.03742484042489576,0,Low - Approve
38040,0.2738251010994634,1,High - Manual Review
38041,0.018337836487510795,0,Low - Approve
38042,0.07765976992522125,0,Medium - Approve with conditions
38043,0.22039384906763662,0,High - Manual Review
38044,0.06670747091055021,0,Medium - Approve with conditions
38045,0.07628983607114179,1,Medium - Approve with conditions
38046,0.04242183607797363,0,Low - Approve
38047,0.09213529089036539,0,Medium - Approve with conditions
38048,0.05402107890970002,0,Medium - Approve with conditions
38049,0.1294070911641882,0,Medium - Approve with conditions
38050,0.19458065103527722,0,High - Manual Review
38051,0.0381707799913415,1,Low - Approve
38052,0.03692925342511659,0,Low - Approve
38053,0.04372415214397134,0,Low - Approve
38054,0.22428270472239498,0,High - Manual Review
38055,0.02862029394724495,0,Low - Approve
38056,0.22194444482466058,0,High - Manual Review
38057,0.16344760723568888,0,High - Manual Review
38058,0.06794485360468386,1,Medium - Approve with conditions
38059,0.03721761198709335,0,Low - Approve
38060,0.037518199691699054,0,Low - Approve
38061,0.24281428922191103,0,High - Manual Review
38062,0.03602754397129342,0,Low - Approve
38063,0.03831139164382781,0,Low - Approve
38064,0.03192652694514832,0,Low - Approve
38065,0.017456026232162587,0,Low - Approve
38066,0.10048559569361208,0,Medium - Approve with conditions
38067,0.19124291408197874,0,High - Manual Review
38068,0.04542954161573842,0,Low - Approve
38069,0.13833395621056999,0,Medium - Approve with conditions
38070,0.02243242649413592,0,Low - Approve
38071,0.15684384950352598,0,Medium - Approve with conditions
38072,0.03228029426650448,0,Low - Approve
38073,0.030235107482789753,0,Low - Approve
38074,0.0716112035177354,0,Medium - Approve with conditions
38075,0.1505686109748438,0,Medium - Approve with conditions
38076,0.08305895969184057,0,Medium - Approve with conditions
38077,0.025307361321706606,0,Low - Approve
38078,0.043621620560067735,0,Low - Approve
38079,0.025415928322022274,0,Low - Approve
38080,0.028689999345330803,0,Low - Approve
38081,0.05628781347173486,0,Medium - Approve with conditions
38082,0.01948883285365597,0,Low - Approve
38083,0.06478187415223446,0,Medium - Approve with conditions
38084,0.03548649050258249,0,Low - Approve
38085,0.09026853488359436,0,Medium - Approve with conditions
38086,0.15191245877486378,0,Medium - Approve with conditions
38087,0.03587553380292117,0,Low - Approve
38088,0.37953431013914446,1,High - Manual Review
38089,0.04368025618233875,0,Low - Approve
38090,0.2285846164502045,0,High - Manual Review
38091,0.020098737756081477,0,Low - Approve
38092,0.030322539289052486,0,Low - Approve
38093,0.0199957553059446,0,Low - Approve
38094,0.021902640501298223,0,Low - Approve
38095,0.0243667940411043,0,Low - Approve
38096,0.23872430269427572,0,High - Manual Review
38097,0.054946799563960404,0,Medium - Approve with conditions
38098,0.1688517901359106,0,High - Manual Review
38099,0.030967045278892526,0,Low - Approve
38100,0.18710430746861456,0,High - Manual Review
38101,0.04264219702088549,0,Low - Approve
38102,0.037756876132792036,0,Low - Approve
38103,0.031676489055885416,0,Low - Approve
38104,0.28144586251218484,1,High - Manual Review
38105,0.026241961875251452,0,Low - Approve
38106,0.03769974901767079,0,Low - Approve
38107,0.017779774617955272,0,Low - Approve
38108,0.024532013018663774,0,Low - Approve
38109,0.018786831893407942,0,Low - Approve
38110,0.06560232088933982,0,Medium - Approve with conditions
38111,0.17370675234714428,0,High - Manual Review
38112,0.018374809589470267,0,Low - Approve
38113,0.08804456683489437,0,Medium - Approve with conditions
38114,0.15870558765946813,0,Medium - Approve with conditions
38115,0.11865595289688353,0,Medium - Approve with conditions
38116,0.040357430576390706,0,Low - Approve
38117,0.02222469913625392,0,Low - Approve
38118,0.24888934420124326,0,High - Manual Review
38119,0.024374197877289245,0,Low - Approve
38120,0.07934178997091253,0,Medium - Approve with conditions
38121,0.039266231476300775,0,Low - Approve
38122,0.07307616187500131,0,Medium - Approve with conditions
38123,0.21075931035751827,1,High - Manual Review
38124,0.024856334561075603,0,Low - Approve
38125,0.03575754653322488,0,Low - Approve
38126,0.08145290919301204,0,Medium - Approve with conditions
38127,0.05602537610911339,0,Medium - Approve with conditions
38128,0.0402913094082851,0,Low - Approve
38129,0.01914810473933342,0,Low - Approve
38130,0.03071926909302462,0,Low - Approve
38131,0.11464164196928464,0,Medium - Approve with conditions
38132,0.07264097243725372,0,Medium - Approve with conditions
38133,0.04695768819527517,0,Low - Approve
38134,0.055823273946261985,0,Medium - Approve with conditions
38135,0.28482135944072323,0,High - Manual Review
38136,0.29464273463624624,0,High - Manual Review
38137,0.06348188383019668,0,Medium - Approve with conditions
38138,0.20585689413190217,0,High - Manual Review
38139,0.03684088272416246,0,Low - Approve
38140,0.05208359159052892,0,Medium - Approve with conditions
38141,0.13056813993676558,0,Medium - Approve with conditions
38142,0.07273324108876351,0,Medium - Approve with conditions
38143,0.159325877578288,0,Medium - Approve with conditions
38144,0.14910635230330288,0,Medium - Approve with conditions
38145,0.0222723284928907,0,Low - Approve
38146,0.24284407549680265,1,High - Manual Review
38147,0.041728697512513804,0,Low - Approve
38148,0.05683343699291388,0,Medium - Approve with conditions
38149,0.04956870200402784,0,Low - Approve
38150,0.02952239079895157,0,Low - Approve
38151,0.016573090896098847,0,Low - Approve
38152,0.05736478024366295,0,Medium - Approve with conditions
38153,0.09117253808420725,0,Medium - Approve with conditions
38154,0.03668876157707997,0,Low - Approve
38155,0.2035134734062504,0,High - Manual Review
38156,0.05327897460326318,1,Medium - Approve with conditions
38157,0.02515446913365594,1,Low - Approve
38158,0.03531531317491217,0,Low - Approve
38159,0.20657503222232765,0,High - Manual Review
38160,0.06600257455383081,0,Medium - Approve with conditions
38161,0.3402804680910725,0,High - Manual Review
38162,0.06931065427092405,0,Medium - Approve with conditions
38163,0.02457510169065359,0,Low - Approve
38164,0.08625199316385954,0,Medium - Approve with conditions
38165,0.10747987591156483,0,Medium - Approve with conditions
38166,0.09045482730997942,0,Medium - Approve with conditions
38167,0.14053785417250458,1,Medium - Approve with conditions
38168,0.043121231336968414,0,Low - Approve
38169,0.05123642184909429,0,Medium - Approve with conditions
38170,0.08852722773111787,0,Medium - Approve with conditions
38171,0.01860348377803922,0,Low - Approve
38172,0.10148336747542655,0,Medium - Approve with conditions
38173,0.2038819790575282,0,High - Manual Review
38174,0.09591047119096499,0,Medium - Approve with conditions
38175,0.035808531024759824,0,Low - Approve
38176,0.029312857729255702,0,Low - Approve
38177,0.021214508037723352,0,Low - Approve
38178,0.07125648939116716,0,Medium - Approve with conditions
38179,0.027363655792117504,0,Low - Approve
38180,0.11848390290877849,1,Medium - Approve with conditions
38181,0.07668693546650493,0,Medium - Approve with conditions
38182,0.024283019125178752,0,Low - Approve
38183,0.05592205948934666,0,Medium - Approve with conditions
38184,0.01940164915372448,0,Low - Approve
38185,0.34196342927349244,1,High - Manual Review
38186,0.15671198536444803,0,Medium - Approve with conditions
38187,0.06351268446279262,0,Medium - Approve with conditions
38188,0.12136256981523821,0,Medium - Approve with conditions
38189,0.11109394606941073,0,Medium - Approve with conditions
38190,0.17384204921671215,0,High - Manual Review
38191,0.08074869368078101,1,Medium - Approve with conditions
38192,0.03141849437716932,0,Low - Approve
38193,0.18002920302390185,0,High - Manual Review
38194,0.03928903317628851,0,Low - Approve
38195,0.35728064539821724,0,High - Manual Review
38196,0.09059870611520174,0,Medium - Approve with conditions
38197,0.02404887777540672,0,Low - Approve
38198,0.03074321971743598,0,Low - Approve
38199,0.26732658393459313,0,High - Manual Review
38200,0.03379445577283728,0,Low - Approve
38201,0.13847953446268133,0,Medium - Approve with conditions
38202,0.04051717884202245,0,Low - Approve
38203,0.10865470928549821,0,Medium - Approve with conditions
38204,0.02618419295723417,0,Low - Approve
38205,0.04221869674268197,0,Low - Approve
38206,0.15929920207085718,0,Medium - Approve with conditions
38207,0.026456118050349524,0,Low - Approve
38208,0.1453021045752119,0,Medium - Approve with conditions
38209,0.09393502087719222,0,Medium - Approve with conditions
38210,0.050165616709103286,0,Medium - Approve with conditions
38211,0.11359426787061737,0,Medium - Approve with conditions
38212,0.025222573891954102,0,Low - Approve
38213,0.08658893403557909,0,Medium - Approve with conditions
38214,0.05845207179395695,0,Medium - Approve with conditions
38215,0.022219198405843153,0,Low - Approve
38216,0.0906907588225643,0,Medium - Approve with conditions
38217,0.022181340144526707,0,Low - Approve
38218,0.06112688663694823,0,Medium - Approve with conditions
38219,0.03581756848045747,0,Low - Approve
38220,0.04661052586416843,0,Low - Approve
38221,0.05378320747852414,0,Medium - Approve with conditions
38222,0.02806929459347788,0,Low - Approve
38223,0.05936095786839076,0,Medium - Approve with conditions
38224,0.030633233340489376,0,Low - Approve
38225,0.09422713987083306,0,Medium - Approve with conditions
38226,0.023510454445516936,0,Low - Approve
38227,0.03198614388238857,0,Low - Approve
38228,0.17346767309377772,0,High - Manual Review
38229,0.349756453891026,1,High - Manual Review
38230,0.24315379398709697,0,High - Manual Review
38231,0.01859308727956846,0,Low - Approve
38232,0.138058931485743,0,Medium - Approve with conditions
38233,0.12770285749071017,0,Medium - Approve with conditions
38234,0.25416194135056924,0,High - Manual Review
38235,0.024482316676880764,0,Low - Approve
38236,0.13717436179417158,0,Medium - Approve with conditions
38237,0.026178691908537544,0,Low - Approve
38238,0.04582369370232865,0,Low - Approve
38239,0.03846295350916217,0,Low - Approve
38240,0.27906396839192266,0,High - Manual Review
38241,0.06879740574696946,0,Medium - Approve with conditions
38242,0.051493960154700626,1,Medium - Approve with conditions
38243,0.036059570836642185,0,Low - Approve
38244,0.05976440274780549,1,Medium - Approve with conditions
38245,0.054834379067819315,0,Medium - Approve with conditions
38246,0.023846429317548785,0,Low - Approve
38247,0.020808736631804388,0,Low - Approve
38248,0.2728138026066381,0,High - Manual Review
38249,0.020188980224252463,0,Low - Approve
38250,0.04213931852527542,0,Low - Approve
38251,0.02636462111155432,0,Low - Approve
38252,0.2959254998554294,1,High - Manual Review
38253,0.08400354083788436,0,Medium - Approve with conditions
38254,0.028897370426317813,0,Low - Approve
38255,0.017801044390773114,1,Low - Approve
38256,0.19663603534973823,0,High - Manual Review
38257,0.019936145610827925,0,Low - Approve
38258,0.030855557368490005,0,Low - Approve
38259,0.02230820248645939,0,Low - Approve
38260,0.0246719671627249,0,Low - Approve
38261,0.03521781153159442,0,Low - Approve
38262,0.039738744035518456,0,Low - Approve
38263,0.16665619710007448,0,High - Manual Review
38264,0.05804103671925783,0,Medium - Approve with conditions
38265,0.022838038381439826,0,Low - Approve
38266,0.02683629891293548,0,Low - Approve
38267,0.04149354291071995,0,Low - Approve
38268,0.04421093863685645,0,Low - Approve
38269,0.11246552683834354,0,Medium - Approve with conditions
38270,0.2406326047953192,0,High - Manual Review
38271,0.01678800458576285,0,Low - Approve
38272,0.17421893987551132,0,High - Manual Review
38273,0.059202229163688315,0,Medium - Approve with conditions
38274,0.3086403716202441,0,High - Manual Review
38275,0.03015991627922266,0,Low - Approve
38276,0.016587330796868496,0,Low - Approve
38277,0.06175298097845224,0,Medium - Approve with conditions
38278,0.020980143881166567,0,Low - Approve
38279,0.0334665905829592,0,Low - Approve
38280,0.2524174162330932,0,High - Manual Review
38281,0.09822328186367295,1,Medium - Approve with conditions
38282,0.08835383248842583,0,Medium - Approve with conditions
38283,0.13234585323585196,0,Medium - Approve with conditions
38284,0.029235836261723547,0,Low - Approve
38285,0.024940533251596213,0,Low - Approve
38286,0.04816789522958534,0,Low - Approve
38287,0.070084671286503,0,Medium - Approve with conditions
38288,0.043413575819071556,0,Low - Approve
38289,0.09168746200495023,0,Medium - Approve with conditions
38290,0.05231018262357574,0,Medium - Approve with conditions
38291,0.02043685557630482,0,Low - Approve
38292,0.09334992882527048,0,Medium - Approve with conditions
38293,0.019215423807795402,0,Low - Approve
38294,0.1588044021614249,0,Medium - Approve with conditions
38295,0.03245701509885317,0,Low - Approve
38296,0.036440614923078825,0,Low - Approve
38297,0.023488776578037846,0,Low - Approve
38298,0.021803362082597887,0,Low - Approve
38299,0.18286128733019044,0,High - Manual Review
38300,0.028503075185663623,0,Low - Approve
38301,0.05326965180703287,0,Medium - Approve with conditions
38302,0.029412354903735637,0,Low - Approve
38303,0.05490804144597376,0,Medium - Approve with conditions
38304,0.03502070666131383,0,Low - Approve
38305,0.054016664353980025,0,Medium - Approve with conditions
38306,0.07669223366844206,0,Medium - Approve with conditions
38307,0.04558112755415974,0,Low - Approve
38308,0.25897919251108636,1,High - Manual Review
38309,0.08423900703197063,0,Medium - Approve with conditions
38310,0.0969308446747452,0,Medium - Approve with conditions
38311,0.025570467839332166,0,Low - Approve
38312,0.033225327022960514,0,Low - Approve
38313,0.07888761315342933,0,Medium - Approve with conditions
38314,0.2765141282620985,0,High - Manual Review
38315,0.17557609334943916,0,High - Manual Review
38316,0.07796904603137068,0,Medium - Approve with conditions
38317,0.04064793166924864,0,Low - Approve
38318,0.11399916285203093,0,Medium - Approve with conditions
38319,0.06769757966909418,0,Medium - Approve with conditions
38320,0.07596610960079751,1,Medium - Approve with conditions
38321,0.2989077500082069,0,High - Manual Review
38322,0.04959120951494097,0,Low - Approve
38323,0.029888473270819893,1,Low - Approve
38324,0.028880214801705807,0,Low - Approve
38325,0.022375450745980068,0,Low - Approve
38326,0.025514763109040613,0,Low - Approve
38327,0.0989932704596517,0,Medium - Approve with conditions
38328,0.03304096766284098,0,Low - Approve
38329,0.021774534834460294,0,Low - Approve
38330,0.018748385269022692,0,Low - Approve
38331,0.02842097515177603,0,Low - Approve
38332,0.03958745557105276,0,Low - Approve
38333,0.02426183495247906,0,Low - Approve
38334,0.04240580825430759,0,Low - Approve
38335,0.018411813430036495,0,Low - Approve
38336,0.022974457495341594,0,Low - Approve
38337,0.16629447582892248,1,High - Manual Review
38338,0.037382364772573874,0,Low - Approve
38339,0.11041892967337723,0,Medium - Approve with conditions
38340,0.16718576612056935,0,High - Manual Review
38341,0.0574214858643257,0,Medium - Approve with conditions
38342,0.02140994165710277,0,Low - Approve
38343,0.08011358833024619,0,Medium - Approve with conditions
38344,0.20923305549630483,1,High - Manual Review
38345,0.05053630970410154,0,Medium - Approve with conditions
38346,0.03295625742763839,0,Low - Approve
38347,0.03736793694399656,0,Low - Approve
38348,0.0756940077102303,0,Medium - Approve with conditions
38349,0.24038743739454027,0,High - Manual Review
38350,0.0790824906735866,0,Medium - Approve with conditions
38351,0.4421411655872813,1,High - Manual Review
38352,0.02549770740424106,0,Low - Approve
38353,0.01905207679445974,0,Low - Approve
38354,0.01744571643499072,0,Low - Approve
38355,0.021730898685802025,0,Low - Approve
38356,0.12557138011992702,0,Medium - Approve with conditions
38357,0.04240909023051285,0,Low - Approve
38358,0.02029884296881717,0,Low - Approve
38359,0.015855254483572438,0,Low - Approve
38360,0.03607399445022667,1,Low - Approve
38361,0.13651279633286664,0,Medium - Approve with conditions
38362,0.34370779770035087,1,High - Manual Review
38363,0.11258566147716924,0,Medium - Approve with conditions
38364,0.18733459465635274,0,High - Manual Review
38365,0.1177820270463602,0,Medium - Approve with conditions
38366,0.06477635774540515,0,Medium - Approve with conditions
38367,0.15940490599166734,0,Medium - Approve with conditions
38368,0.048659383909676,0,Low - Approve
38369,0.020987015553804486,0,Low - Approve
38370,0.052212340170461266,0,Medium - Approve with conditions
38371,0.34948798947601273,0,High - Manual Review
38372,0.03882667298759961,0,Low - Approve
38373,0.022940166752104918,0,Low - Approve
38374,0.028206049168446788,0,Low - Approve
38375,0.0709503995489364,0,Medium - Approve with conditions
38376,0.0799619156000648,0,Medium - Approve with conditions
38377,0.11134914076511489,0,Medium - Approve with conditions
38378,0.19456341557779447,1,High - Manual Review
38379,0.1725966168769418,0,High - Manual Review
38380,0.04877566554711719,1,Low - Approve
38381,0.25907650234413987,0,High - Manual Review
38382,0.0278102284305888,0,Low - Approve
38383,0.03553429526324804,0,Low - Approve
38384,0.15125920754006716,0,Medium - Approve with conditions
38385,0.10870570055270175,0,Medium - Approve with conditions
38386,0.03766870789851097,0,Low - Approve
38387,0.10264706326503412,0,Medium - Approve with conditions
38388,0.09910998943858716,0,Medium - Approve with conditions
38389,0.060811917694953824,0,Medium - Approve with conditions
38390,0.11930404897294096,1,Medium - Approve with conditions
38391,0.11017338241638071,0,Medium - Approve with conditions
38392,0.10552574649811279,0,Medium - Approve with conditions
38393,0.04815436824787371,0,Low - Approve
38394,0.09946775876294361,1,Medium - Approve with conditions
38395,0.03472377624544228,0,Low - Approve
38396,0.025800165672400482,0,Low - Approve
38397,0.3362428412435949,0,High - Manual Review
38398,0.034926329671985556,0,Low - Approve
38399,0.07298975064283868,0,Medium - Approve with conditions
38400,0.06981825677887551,0,Medium - Approve with conditions
38401,0.2440421107418836,0,High - Manual Review
38402,0.048635243740828685,0,Low - Approve
38403,0.055423719641151704,0,Medium - Approve with conditions
38404,0.01954178940171504,0,Low - Approve
38405,0.06540497819263971,0,Medium - Approve with conditions
38406,0.01784200055429131,0,Low - Approve
38407,0.1188544717826637,0,Medium - Approve with conditions
38408,0.021613720685937563,0,Low - Approve
38409,0.03701014854647612,0,Low - Approve
38410,0.03358583465452001,0,Low - Approve
38411,0.06959849679826173,0,Medium - Approve with conditions
38412,0.2359792526446678,1,High - Manual Review
38413,0.10005186629656262,0,Medium - Approve with conditions
38414,0.027853711824981607,0,Low - Approve
38415,0.04320347003222301,0,Low - Approve
38416,0.34780237976791356,1,High - Manual Review
38417,0.09827797508265289,1,Medium - Approve with conditions
38418,0.030155808378314226,0,Low - Approve
38419,0.0516415969611135,0,Medium - Approve with conditions
38420,0.043478108465858235,0,Low - Approve
38421,0.02686173034306021,0,Low - Approve
38422,0.022271646653862616,0,Low - Approve
38423,0.10425953270681801,0,Medium - Approve with conditions
38424,0.024075032434958277,0,Low - Approve
38425,0.19477397070694352,0,High - Manual Review
38426,0.10056606389073389,0,Medium - Approve with conditions
38427,0.018457711547945718,0,Low - Approve
38428,0.15850901788105437,0,Medium - Approve with conditions
38429,0.10249524016245855,0,Medium - Approve with conditions
38430,0.10872617148489352,0,Medium - Approve with conditions
38431,0.21745896057571282,0,High - Manual Review
38432,0.015896987225262026,0,Low - Approve
38433,0.06767344258178701,0,Medium - Approve with conditions
38434,0.04911786716290916,0,Low - Approve
38435,0.25823757832609345,0,High - Manual Review
38436,0.04267126416642986,0,Low - Approve
38437,0.08050551544635953,0,Medium - Approve with conditions
38438,0.036259974852280774,0,Low - Approve
38439,0.06922727289309352,0,Medium - Approve with conditions
38440,0.06635250002574107,1,Medium - Approve with conditions
38441,0.24346295284769162,1,High - Manual Review
38442,0.04115053422329629,0,Low - Approve
38443,0.025961994457501976,0,Low - Approve
38444,0.03264357822383294,0,Low - Approve
38445,0.04313518305254234,0,Low - Approve
38446,0.0219877158709065,0,Low - Approve
38447,0.023675908800424368,0,Low - Approve
38448,0.03813914601709813,0,Low - Approve
38449,0.16987639317650588,0,High - Manual Review
38450,0.1864555492873617,0,High - Manual Review
38451,0.34375749713892567,0,High - Manual Review
38452,0.14630784440206074,0,Medium - Approve with conditions
38453,0.062361292726865566,0,Medium - Approve with conditions
38454,0.016166738451807116,0,Low - Approve
38455,0.028178378758887186,0,Low - Approve
38456,0.04568211776164214,0,Low - Approve
38457,0.022351285159629267,0,Low - Approve
38458,0.06070714932011758,0,Medium - Approve with conditions
38459,0.06397109253619397,0,Medium - Approve with conditions
38460,0.10012517568865824,0,Medium - Approve with conditions
38461,0.138675994980342,0,Medium - Approve with conditions
38462,0.03261557379684618,0,Low - Approve
38463,0.03132594783466881,0,Low - Approve
38464,0.20307296584502782,0,High - Manual Review
38465,0.12394092697339787,0,Medium - Approve with conditions
38466,0.07670822363235344,0,Medium - Approve with conditions
38467,0.3569466886737107,1,High - Manual Review
38468,0.07538877372319605,0,Medium - Approve with conditions
38469,0.023290728084362992,0,Low - Approve
38470,0.029608877367014157,0,Low - Approve
38471,0.021406478222459634,0,Low - Approve
38472,0.1587782198392415,0,Medium - Approve with conditions
38473,0.02802226979695625,0,Low - Approve
38474,0.020672794106721824,0,Low - Approve
38475,0.026269598352641692,0,Low - Approve
38476,0.05058213171706795,0,Medium - Approve with conditions
38477,0.048425250232102326,0,Low - Approve
38478,0.3895991916903537,0,High - Manual Review
38479,0.022934964991418727,0,Low - Approve
38480,0.034939979179348137,0,Low - Approve
38481,0.09691479818193367,0,Medium - Approve with conditions
38482,0.025087573012987606,0,Low - Approve
38483,0.028528782704618182,0,Low - Approve
38484,0.06598931398941688,0,Medium - Approve with conditions
38485,0.03895847084179422,0,Low - Approve
38486,0.02629191680624084,0,Low - Approve
38487,0.17069310423104705,0,High - Manual Review
38488,0.035918135818779715,1,Low - Approve
38489,0.13544974137579385,0,Medium - Approve with conditions
38490,0.039839132093548335,0,Low - Approve
38491,0.01992278037131452,0,Low - Approve
38492,0.026982506212569722,0,Low - Approve
38493,0.0663677602578184,0,Medium - Approve with conditions
38494,0.05147958983776111,0,Medium - Approve with conditions
38495,0.02717499638097286,0,Low - Approve
38496,0.01747106263175706,0,Low - Approve
38497,0.31619487449141903,1,High - Manual Review
38498,0.0716189434540932,0,Medium - Approve with conditions
38499,0.1590019164627641,0,Medium - Approve with conditions
38500,0.022663014008382602,0,Low - Approve
38501,0.049048545180391985,0,Low - Approve
38502,0.0361647911473329,0,Low - Approve
38503,0.04310769409181521,0,Low - Approve
38504,0.027455469787801518,0,Low - Approve
38505,0.06743597038117954,0,Medium - Approve with conditions
38506,0.01858208216048277,0,Low - Approve
38507,0.040791057327718136,0,Low - Approve
38508,0.06563195660825606,0,Medium - Approve with conditions
38509,0.2103146809797459,0,High - Manual Review
38510,0.2205486619597261,0,High - Manual Review
38511,0.04064640944653037,1,Low - Approve
38512,0.027054954054720647,0,Low - Approve
38513,0.04815554085928808,0,Low - Approve
38514,0.03536094691722258,0,Low - Approve
38515,0.12264928636957087,0,Medium - Approve with conditions
38516,0.01983354598840171,0,Low - Approve
38517,0.057765709726499206,0,Medium - Approve with conditions
38518,0.17396436702195975,0,High - Manual Review
38519,0.02447115024417245,0,Low - Approve
38520,0.021335236523520817,0,Low - Approve
38521,0.07949846658982096,0,Medium - Approve with conditions
38522,0.20690762460453066,1,High - Manual Review
38523,0.023453071866943155,0,Low - Approve
38524,0.03231649551085357,0,Low - Approve
38525,0.19439146146946013,0,High - Manual Review
38526,0.08916054309506916,0,Medium - Approve with conditions
38527,0.07208044762399042,0,Medium - Approve with conditions
38528,0.029229831480494455,0,Low - Approve
38529,0.2001987312855676,0,High - Manual Review
38530,0.17185308877104766,0,High - Manual Review
38531,0.06560046996827382,0,Medium - Approve with conditions
38532,0.022187284610919532,0,Low - Approve
38533,0.026485855619229965,0,Low - Approve
38534,0.06586961097079463,0,Medium - Approve with conditions
38535,0.028431799779840637,0,Low - Approve
38536,0.0536148644870735,0,Medium - Approve with conditions
38537,0.0185255409363475,0,Low - Approve
38538,0.025001983323966324,0,Low - Approve
38539,0.2751548274680343,1,High - Manual Review
38540,0.07641796875636811,0,Medium - Approve with conditions
38541,0.06046493472937621,0,Medium - Approve with conditions
38542,0.11255786025708088,0,Medium - Approve with conditions
38543,0.09854678224483407,0,Medium - Approve with conditions
38544,0.04047405566154468,0,Low - Approve
38545,0.09280031369243472,0,Medium - Approve with conditions
38546,0.050469864953265595,0,Medium - Approve with conditions
38547,0.03435956245277488,0,Low - Approve
38548,0.07600610886367548,0,Medium - Approve with conditions
38549,0.3613618817338722,0,High - Manual Review
38550,0.2134146879355944,1,High - Manual Review
38551,0.02020758614503252,0,Low - Approve
38552,0.07983449975989569,0,Medium - Approve with conditions
38553,0.1656121950943882,0,High - Manual Review
38554,0.055502091301941794,0,Medium - Approve with conditions
38555,0.12666963081429175,0,Medium - Approve with conditions
38556,0.1964177972332384,0,High - Manual Review
38557,0.31973237848119773,1,High - Manual Review
38558,0.023617568628949665,0,Low - Approve
38559,0.04059071217235955,0,Low - Approve
38560,0.19303777133590677,0,High - Manual Review
38561,0.34486893260644336,0,High - Manual Review
38562,0.07185736315482302,0,Medium - Approve with conditions
38563,0.092485579587679,1,Medium - Approve with conditions
38564,0.031499194332651505,0,Low - Approve
38565,0.28472442455274655,1,High - Manual Review
38566,0.028868759285470252,0,Low - Approve
38567,0.0298183118031962,0,Low - Approve
38568,0.03618435572120545,0,Low - Approve
38569,0.29222589737239935,0,High - Manual Review
38570,0.04092393399512397,0,Low - Approve
38571,0.022190986767516175,0,Low - Approve
38572,0.09724780690605409,0,Medium - Approve with conditions
38573,0.028203189333579532,0,Low - Approve
38574,0.18708962376886498,1,High - Manual Review
38575,0.2005667775664952,1,High - Manual Review
38576,0.03224120124022905,0,Low - Approve
38577,0.02039859567140715,0,Low - Approve
38578,0.08559590137330131,1,Medium - Approve with conditions
38579,0.028788042503815652,0,Low - Approve
38580,0.03568901528186834,0,Low - Approve
38581,0.0336682731994486,0,Low - Approve
38582,0.16533958709952326,1,High - Manual Review
